업종명,인허가일자,업소명,소재지(도로명),소재지(지번),건물내부면적,업태명,데이터기준일자
휴게음식점,2011-08-25,이디야(신정네거리역점),"서울특별시 양천구 중앙로 282 (신정동, 1층)",서울특별시 양천구 신정동 972-4 1층 ,75.9,커피숍,2022-09-30
휴게음식점,2011-08-29,GS25신월덕수점,"서울특별시 양천구 남부순환로 330 (신월동,덕수펠리체상가102호)",서울특별시 양천구 신월동 45-3 덕수펠리체상가102호 ,3.3,편의점,2022-09-30
휴게음식점,2011-09-07,카페온고,"서울특별시 양천구 목동중앙본로 35 (목동, 2층 202호)",서울특별시 양천구 목동 747-1 2층 202호 ,50.88,커피숍,2022-09-30
휴게음식점,2011-09-30,이디야(오목교역점),"서울특별시 양천구 신목로 102 (목동,대경프라자 1층 106호)",서울특별시 양천구 목동 404-156 대경프라자 1층 106호 ,37.44,커피숍,2022-09-30
휴게음식점,2011-10-05,서산김밥,"서울특별시 양천구 오목로 154, 1층 (신정동)",서울특별시 양천구 신정동 947-4 1층 ,10,일반조리판매,2022-09-30
휴게음식점,2011-10-19,빨라쪼 이대목동병원점,"서울특별시 양천구 안양천로 1071 (목동, 이대목동병원 병원동 1층)",서울특별시 양천구 목동 911-1 이대목동병원 병원동 1층 ,8.9,커피숍,2022-09-30
휴게음식점,2011-10-26,와플베르비에,"서울특별시 양천구 목동동로 293 (목동,현대41타워 1층 1-15호)",서울특별시 양천구 목동 917-9 현대41타워 1층 1-15호 ,36.3,커피숍,2022-09-30
휴게음식점,2011-11-04,배스킨라빈스 신월신곡점,"서울특별시 양천구 신월로 173 (신월동, 1층)",서울특별시 양천구 신월동 537-7 1층 ,63.4,패스트푸드,2022-09-30
휴게음식점,2011-11-07,정경,"서울특별시 양천구 목동서로 277 (신정동, 목동대림아크로텔 112호)",서울특별시 양천구 신정동 318-1 목동대림아크로텔 112호 ,41.7,커피숍,2022-09-30
휴게음식점,2011-11-10,이디야신정교점,"서울특별시 양천구 신목로 36 (신정동, 대보빌딩 101호)",서울특별시 양천구 신정동 128-105 대보빌딩 101호 ,58.5,커피숍,2022-09-30
휴게음식점,2011-12-27,대림김밥,"서울특별시 양천구 신목로5길 9 (신정동, 대림아파트상가 106호)",서울특별시 양천구 신정동 333 대림아파트상가 106호 ,11.6,일반조리판매,2022-09-30
휴게음식점,2011-10-21,씨유목동달마을점,"서울특별시 양천구 목동중앙본로 42 (목동, 1층 씨유목동달마을점내)",서울특별시 양천구 목동 749-5 1층 씨유목동달마을점내 ,9.9,커피숍,2022-09-30
휴게음식점,2011-01-27,모노커피(mono coffee),"서울특별시 양천구 목동서로 100 (목동, 목동신시가지3단지상가동 101-1호)",서울특별시 양천구 목동 903 목동신시가지3단지상가동 101-1호 ,21.6,커피숍,2022-09-30
휴게음식점,2012-01-04,목동찹쌀호떡,"서울특별시 양천구 중앙로32길 61, 현대프라자 1층 106일부호 (신정동)",서울특별시 양천구 신정동 1021-9 1층 106일부호,33,일반조리판매,2022-09-30
휴게음식점,2012-02-14,세븐일레븐(신정교점),"서울특별시 양천구 신목로 38 (신정동, 엘도라도빌딩 101호 일부)",서울특별시 양천구 신정동 128-6 엘도라도빌딩 101호 일부 ,6.6,편의점,2022-09-30
휴게음식점,2012-03-07,허니브라운,"서울특별시 양천구 목동서로 340, 상가비동 지상1층 128호 (신정동, 목동신시가지아파트9단지)",서울특별시 양천구 신정동 312 목동신시가지아파트9단지 상가비동 128호,12.6,커피숍,2022-09-30
휴게음식점,2012-04-25,브레드박스(BreadBox),"서울특별시 양천구 목동서로 400, 상가B동 1층 117~118호 (신정동, 목동신시가지아파트10단지)",서울특별시 양천구 신정동 311 목동신시가지아파트10단지 ,27.3,커피숍,2022-09-30
휴게음식점,2012-05-30,노유민코페,"서울특별시 양천구 목동동로12길 45, 지상1층 3-1호 (목동, 삼익아파트상가)",서울특별시 양천구 목동 933 목동삼익아파트 제상가동1층 3-1호,67.8,커피숍,2022-09-30
휴게음식점,2012-06-15,씨유목동7호점,"서울특별시 양천구 목동중앙서로7가길 31 (목동, 1층101호)",서울특별시 양천구 목동 791-1 1층101호 ,9.9,기타 휴게음식점,2022-09-30
휴게음식점,2012-07-16,던킨도너츠양천구청점,"서울특별시 양천구 목동서로 349 (신정동, 센트럴프라자1층105호)",서울특별시 양천구 신정동 321-6 센트럴프라자1층105호 ,58.93,기타 휴게음식점,2022-09-30
휴게음식점,2012-07-31,지에스25신월코아루점,"서울특별시 양천구 남부순환로56길 15 (신월동, 신월코아루2단지상가동101호지에스25신월코아루점내)",서울특별시 양천구 신월동 1058 신월코아루2단지상가동101호지에스25신월코아루점내 ,6.6,기타 휴게음식점,2022-09-30
휴게음식점,2012-08-06,(주)올리버스윗,"서울특별시 양천구 목동동로 257 (목동, 현대백화점 지하2층)",서울특별시 양천구 목동 916 ,10,과자점,2022-09-30
휴게음식점,2012-08-10,공차 현대목동점,"서울특별시 양천구 목동동로 257 (목동, 현대백화점 지하2층)",서울특별시 양천구 목동 916 현대백화점 지하2층 ,10,백화점,2022-09-30
휴게음식점,2012-08-24,메트로분식,"서울특별시 양천구 목동중앙남로 47 (목동, 1층)",서울특별시 양천구 목동 726-12 1층 ,27.44,기타 휴게음식점,2022-09-30
휴게음식점,2012-09-06,이디야목3동점,"서울특별시 양천구 목동중앙북로 38, 상가동 지상1층 지125호 (목동, 롯데캐슬위너아파트)",서울특별시 양천구 목동 956 롯데캐슬위너아파트 지상1층 상가동 지125호,59.25,커피숍,2022-09-30
휴게음식점,2012-09-10,이디야오목교대학학원점,"서울특별시 양천구 오목로 319, 지하1,지상1층 (목동)",서울특별시 양천구 목동 406-35 ,174.43,커피숍,2022-09-30
휴게음식점,2012-09-13,씨유신월미소지움점,"서울특별시 양천구 월정로5길 9 (신월동, 1층)",서울특별시 양천구 신월동 442-11 1층 ,10,편의점,2022-09-30
휴게음식점,2012-09-19,고봉민김밥인,"서울특별시 양천구 목동동로 385 (목동, 벽산미라지1층101,102호)","서울특별시 양천구 목동 907-14 벽산미라지1층101,102호 ",63.48,일반조리판매,2022-09-30
휴게음식점,2012-09-21,베스킨라빈스등촌역점,"서울특별시 양천구 공항대로 562, 1층 (목동)",서울특별시 양천구 목동 603-8 ,51.9,패스트푸드,2022-09-30
휴게음식점,2012-09-26,알리,서울특별시 양천구 중앙로32길 45 (신정동),서울특별시 양천구 신정동 1022-14 ,97.75,커피숍,2022-09-30
휴게음식점,2012-10-26,이디야커피양천구청점,"서울특별시 양천구 목동동로 63, 대영프라자 1층 103~104호 (신정동)",서울특별시 양천구 신정동 323-16 대영프라자 ,54,커피숍,2022-09-30
휴게음식점,2012-11-01,씨유(CU)신월지양점,"서울특별시 양천구 지양로7길 6 (신월동, 1층)",서울특별시 양천구 신월동 931-3 1층 ,3.3,편의점,2022-09-30
휴게음식점,2012-11-02,롯데리아목동점,"서울특별시 양천구 신목로 72, 1,2층 (신정동)","서울특별시 양천구 신정동 89-26 1,2층 ",146.12,패스트푸드,2022-09-30
휴게음식점,2012-11-29,뽕스,"서울특별시 양천구 오목로 218, 1층 (신정동, 이화빌딩)",서울특별시 양천구 신정동 991-1 이화빌딩1층 ,33,일반조리판매,2022-09-30
휴게음식점,2012-12-13,이디야 CBS점,"서울특별시 양천구 목동서로 159-1, 1층 (목동, CBS빌딩)",서울특별시 양천구 목동 917-1 CBS빌딩 1층 ,49.59,커피숍,2022-09-30
휴게음식점,2012-12-14,파파존스 신정점,"서울특별시 양천구 신월로 362, 1층 (신정동)",서울특별시 양천구 신정동 1017-1 1층 ,59.4,패스트푸드,2022-09-30
휴게음식점,2012-12-31,GS25 목동사랑점,"서울특별시 양천구 목동중앙남로14길 14, 1층 (목동)",서울특별시 양천구 목동 717-4 1층 ,3.3,편의점,2022-09-30
휴게음식점,2013-01-11,토프레소 목동14단지점,"서울특별시 양천구 신목로 23-2, 1층 (신정동)",서울특별시 양천구 신정동 295-138 1층 ,59.2,커피숍,2022-09-30
휴게음식점,2013-01-15,커피메이킹,"서울특별시 양천구 목동로11길 6, 1층 (신정동)",서울특별시 양천구 신정동 1004-7 1층 ,75,커피숍,2022-09-30
휴게음식점,2013-01-17,CU(씨유) 신월사거리점,"서울특별시 양천구 가로공원로 104, 1층 (신월동, 양전빌딩)",서울특별시 양천구 신월동 148-6 양전빌딩 1층 ,3.3,편의점,2022-09-30
휴게음식점,2013-01-28,맥도날드 신월남부DT점,"서울특별시 양천구 남부순환로 553, 남부주유소 1~2층 (신월동)",서울특별시 양천구 신월동 525-1 남부주유소 ,403.04,패스트푸드,2022-09-30
휴게음식점,2013-02-15,버거킹 목동역점,"서울특별시 양천구 오목로 238, 1,2층 (신정동)","서울특별시 양천구 신정동 994-2 1,2층 ",349.17,패스트푸드,2022-09-30
휴게음식점,2013-03-13,홍두깨칼국수,"서울특별시 양천구 오목로7길 25, 1층 상가104호 (신월동, 성우아파트)",서울특별시 양천구 신월동 429-1 성우아파트 상가104호,35.31,일반조리판매,2022-09-30
휴게음식점,2013-03-25,써브웨이(SUBWAY),"서울특별시 양천구 오목로 238, 1층 (신정동)",서울특별시 양천구 신정동 994-2 1층 ,39.84,패스트푸드,2022-09-30
휴게음식점,2013-04-19,국대떡볶이목동점,"서울특별시 양천구 오목로 299 (목동, 목동트라팰리스 이마트목동점 지하2층)",서울특별시 양천구 목동 962 목동트라팰리스 이마트목동점 지하2층 ,12.25,일반조리판매,2022-09-30
휴게음식점,2013-05-07,지에스25신정성의점,"서울특별시 양천구 중앙로54길 21, 1층 (신정동)",서울특별시 양천구 신정동 932-9 1층 ,8.25,과자점,2022-09-30
휴게음식점,2013-05-14,커피볶는카페지팡,"서울특별시 양천구 목동중앙북로16길 3, 1층 103호 (목동)",서울특별시 양천구 목동 526 1층 103호 ,25,커피숍,2022-09-30
휴게음식점,2013-05-30,스타벅스커피목동5단지점,"서울특별시 양천구 목동동로 411, 1동 1층 116호 (목동, 부영그린타운 3차)",서울특별시 양천구 목동 908-34 부영그린타운 3차 1동 116호 ,211.68,커피숍,2022-09-30
휴게음식점,2013-06-05,카페에스비(cafe de sb),"서울특별시 양천구 남부순환로 435, 1,2층 (신월동)","서울특별시 양천구 신월동 223-9 1,2층 ",99,커피숍,2022-09-30
휴게음식점,2013-07-11,더카페,"서울특별시 양천구 오목로 299, 지하2층 (목동)",서울특별시 양천구 목동 962 지하2층 ,9.26,커피숍,2022-09-30
휴게음식점,2013-07-25,한끼든든,"서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대백화점목동점)",서울특별시 양천구 목동 916 현대백화점목동점지하2층 ,9.92,일반조리판매,2022-09-30
휴게음식점,2013-07-30,씨유신정푸른점,"서울특별시 양천구 신정로7길 60-2, 1층 (신정동, 금경빌딩)",서울특별시 양천구 신정동 774-5 금경빌딩1층 ,3.3,기타 휴게음식점,2022-09-30
휴게음식점,2013-07-31,지피자 ZPIZZA,"서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대백화점목동점)",서울특별시 양천구 목동 916 현대백화점목동점 지하2층 ,10,기타 휴게음식점,2022-09-30
휴게음식점,2013-08-05,더퍼지하우스,"서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대백화점목동점)",서울특별시 양천구 목동 916 현대백화점목동점 지하2층 ,8,과자점,2022-09-30
휴게음식점,2013-08-09,신전떡볶이신월점,"서울특별시 양천구 가로공원로 105 (신월동, 정헌빌딩 1층)",서울특별시 양천구 신월동 49-10 정헌빌딩 1층 ,36.27,패스트푸드,2022-09-30
휴게음식점,2013-08-09,달달애,"서울특별시 양천구 목동로11길 2, 1층 (신정동)",서울특별시 양천구 신정동 1006-4 1층 ,43.74,커피숍,2022-09-30
휴게음식점,2013-09-09,벤마이,"서울특별시 양천구 오목로 46, 1층 (신월동)",서울특별시 양천구 신월동 514-1 1층 ,30,기타 휴게음식점,2022-09-30
휴게음식점,2013-10-02,목동돈가스,"서울특별시 양천구 목동중앙본로7길 37-20, 상가동 1층 16호 (목동)",서울특별시 양천구 목동 739-5 길성그랑프리텔 상가동 16호,24.6,기타 휴게음식점,2022-09-30
휴게음식점,2013-10-10,라바짜블루 현대목동점,"서울특별시 양천구 목동동로 257 (목동, 현대백화점 목동점 지하4층 일부)",서울특별시 양천구 목동 916 현대백화점 목동점 지하4층 일부 ,9.9,커피숍,2022-09-30
휴게음식점,2013-11-18,공차목동점,"서울특별시 양천구 목동로 173, 1층 (신정동)",서울특별시 양천구 신정동 1006-2 1층 ,75,기타 휴게음식점,2022-09-30
휴게음식점,2013-11-22,한국맥도날드(유)신월디티점,"서울특별시 양천구 남부순환로 404, 한국맥도날드 신월점 1~2층 (신월동)",서울특별시 양천구 신월동 199-3 한국맥도날드 신월점 ,481.75,패스트푸드,2022-09-30
휴게음식점,2013-12-02,품어주는카페(embrace and cafe),"서울특별시 양천구 오목로38길 27, 1층 (신정동)",서울특별시 양천구 신정동 959-30 1층 ,33,커피숍,2022-09-30
휴게음식점,2013-12-09,대창무역(고도),"서울특별시 양천구 오목로56길 2, 1층 101호 (목동)",서울특별시 양천구 목동 405-396 1층 101호,25,커피숍,2022-09-30
휴게음식점,2013-12-09,아마스빈 등촌역점,"서울특별시 양천구 목동중앙북로7길 21, 1층 (목동)",서울특별시 양천구 목동 603-8 1층 ,30,기타 휴게음식점,2022-09-30
휴게음식점,2013-12-24,디씨(DC),"서울특별시 양천구 목동중앙본로1길 47, 1층 (목동)",서울특별시 양천구 목동 761-14 1층 ,30.93,일반조리판매,2022-09-30
휴게음식점,2013-02-27,비아찌오(viaggio),"서울특별시 양천구 신월로 332, 1층 (신정동)",서울특별시 양천구 신정동 1027-6 ,60,커피숍,2022-09-30
휴게음식점,2013-11-18,올핸즈투게더,"서울특별시 양천구 목동중앙북로5길 16, 1층 (목동)",서울특별시 양천구 목동 610-1 ,58,커피숍,2022-09-30
휴게음식점,2014-01-09,지에스25신월태진,"서울특별시 양천구 중앙로55길 28, 1층 (신월동)",서울특별시 양천구 신월동 457-13 1층 ,8.25,편의점,2022-09-30
휴게음식점,2014-03-04,이디야커피,"서울특별시 양천구 신월로 172, 1층 (신월동)",서울특별시 양천구 신월동 575-2 1층 ,60,커피숍,2022-09-30
휴게음식점,2014-03-07,써브웨이오목교점,"서울특별시 양천구 오목로 315, 1층 108호 (목동)",서울특별시 양천구 목동 406-244 1층 108호,32.39,패스트푸드,2022-09-30
휴게음식점,2014-03-25,씨유(CU)신월장수공원점,서울특별시 양천구 월정로 15 (신월동),서울특별시 양천구 신월동 514-17 ,3.3,기타 휴게음식점,2022-09-30
휴게음식점,2014-04-01,숙커피숍,"서울특별시 양천구 은행정로6길 24, 지하1층 (신정동)",서울특별시 양천구 신정동 1016-9 지하1층 ,65,커피숍,2022-09-30
휴게음식점,2014-04-01,커피쏭,"서울특별시 양천구 신월로 99, 지상1층 110호 (신월동)",서울특별시 양천구 신월동 987-1 지상1층 110호,32.4,커피숍,2022-09-30
휴게음식점,2014-04-11,더완벽한김밥목동점,"서울특별시 양천구 목동동로 339 (목동, 목동트윈빌1층제110-1호)",서울특별시 양천구 목동 905-22 목동트윈빌1층제110-1호 ,33.75,일반조리판매,2022-09-30
휴게음식점,2014-04-11,그린5목동점,"서울특별시 양천구 목동동로 257 (목동, 현대백화점내지하2층)",서울특별시 양천구 목동 916 현대백화점내지하2층 ,9.53,기타 휴게음식점,2022-09-30
휴게음식점,2014-04-17,복스넥,"서울특별시 양천구 목동서로2길 22 (목동, 목동한신아파트상가지하층29호)",서울특별시 양천구 목동 929 목동한신아파트상가지하층29호 ,13.84,기타 휴게음식점,2022-09-30
휴게음식점,2014-04-17,양천시니어클럽,"서울특별시 양천구 신목로 46, 1층 (신정동, 양천구보훈회관)",서울특별시 양천구 신정동 296-91 양천구보훈회관 1층 ,55,커피숍,2022-09-30
휴게음식점,2014-04-17,아카페,"서울특별시 양천구 신정중앙로 82, 지하1층 (신정동)",서울특별시 양천구 신정동 904-5 지하1층 ,9,기타 휴게음식점,2022-09-30
휴게음식점,2014-04-22,컴포즈커피오목교점,"서울특별시 양천구 목동동로 293 (목동, 현대41타워1층제1-23호)",서울특별시 양천구 목동 917-9 현대41타워1층제1-23호 ,20.48,커피숍,2022-09-30
휴게음식점,2014-05-16,(주)보승식품(순대족발),"서울특별시 양천구 오목로 299, 지하2층 (목동, 트라팰리스이마트목동점)",서울특별시 양천구 목동 962 트라팰리스이마트목동점내지하2층 ,6.6,기타 휴게음식점,2022-09-30
휴게음식점,2014-05-19,달떡볶이,"서울특별시 양천구 목동서로 389, 지상1층 103호 (신정동, 테마프라자)",서울특별시 양천구 신정동 323-7 테마프라자 지상1층 103호,34.2,일반조리판매,2022-09-30
휴게음식점,2014-05-20,더슈가랩,"서울특별시 양천구 목동중앙북로8길 40, 1층 (목동)",서울특별시 양천구 목동 625-15 1층 ,40.8,과자점,2022-09-30
휴게음식점,2014-05-23,7번가피자,"서울특별시 양천구 신월로 369, 1층 103호 (신정동, 성배법조빌딩)",서울특별시 양천구 신정동 1013-4 성배법조빌딩1층 103호,33.92,패스트푸드,2022-09-30
휴게음식점,2014-06-12,이마트24 신월스타점,"서울특별시 양천구 곰달래로5길 64-1, 1층 (신월동, 아이지에이(IGA)마트신월2호점)",서울특별시 양천구 신월동 98-41 1층 아이지에이(IGA)마트신월2호점 ,6.6,편의점,2022-09-30
휴게음식점,2014-06-17,카페에이치(Cafe H),"서울특별시 양천구 목동동로 257, 6층 (목동, 현대하이페리온)",서울특별시 양천구 목동 916 현대하이페리온 ,28,커피숍,2022-09-30
휴게음식점,2014-06-17,재영분식,"서울특별시 양천구 곰달래로13길 8, 1층 (신월동)",서울특별시 양천구 신월동 116-21 1층 ,14.65,일반조리판매,2022-09-30
휴게음식점,2014-06-20,디아이와이카페(Aroma-A),"서울특별시 양천구 목동중앙북로20길 21, 지상1층 (목동)",서울특별시 양천구 목동 523-52 지상1층 ,33.6,커피숍,2022-09-30
휴게음식점,2014-06-23,빌리엔젤목동41타워점,"서울특별시 양천구 목동동로 293, 3층 (목동, 현대41타워3-01호)",서울특별시 양천구 목동 917-9 현대41타워3층 3-01호 ,78.76,기타 휴게음식점,2022-09-30
휴게음식점,2014-07-04,비첸향,"서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대하이페리온)","서울특별시 양천구 목동 916 지하2층, (현대백화점)현대하이페리온 ",15,기타 휴게음식점,2022-09-30
휴게음식점,2014-07-10,카페하루,"서울특별시 양천구 월정로 40, 1층 (신월동)",서울특별시 양천구 신월동 445-1 1층 ,30,커피숍,2022-09-30
휴게음식점,2014-07-15,바블리옛날왕만두,"서울특별시 양천구 등촌로 32, 1층 105호 (목동, 태영프라자)",서울특별시 양천구 목동 792-4 태영프라자1층105호 ,38.85,기타 휴게음식점,2022-09-30
휴게음식점,2014-07-16,뚜리바분식,"서울특별시 양천구 목동동로 130, 1층 114호 (신정동, 목동신시가지아파트14단지C상가)",서울특별시 양천구 신정동 329 목동신시가지아파트14단지C상가1층 114호,11.81,일반조리판매,2022-09-30
휴게음식점,2014-07-17,코지스넥,"서울특별시 양천구 목동중앙북로 11, 지층 (목동)",서울특별시 양천구 목동 611-6 지층 ,6.6,기타 휴게음식점,2022-09-30
휴게음식점,2014-07-22,세븐일레븐 목동성원점,"서울특별시 양천구 목동중앙남로 100, 1층 111호 (목동, 성원아파트상가)",서울특별시 양천구 목동 709-2 성원아파트상가1층 111호,5,기타 휴게음식점,2022-09-30
휴게음식점,2014-07-22,숲속식당,"서울특별시 양천구 목동서로 397, B동 지하 1층 104호 (신정동, 대림아크로빌)",서울특별시 양천구 신정동 324-8 대림아크로빌 ,33.3,기타 휴게음식점,2022-09-30
휴게음식점,2014-08-01,이디야커피목동신목점,"서울특별시 양천구 목동중앙로 85, 지하1층 101호 (목동, 강산아파트제1동)",서울특별시 양천구 목동 758-1 강산아파트제1동지하1층101호 ,85.11,커피숍,2022-09-30
휴게음식점,2014-08-25,더나우커피,"서울특별시 양천구 목동중앙로13가길 3, 지상2층 (목동)",서울특별시 양천구 목동 128-15 지상2층 ,33,커피숍,2022-09-30
휴게음식점,2014-08-26,아마스빈코리아 목동파리공원점,"서울특별시 양천구 목동서로 77, 101-3호 (목동, 현대월드타워)",서울특별시 양천구 목동 907 현대월드타워 101-3호 ,46.2,커피숍,2022-09-30
휴게음식점,2014-09-05,백인대장카페,"서울특별시 양천구 목동동로 393, 2층 204-1호,205호 (목동, 부영그린타운1차상가)","서울특별시 양천구 목동 907-12 부영그린타운1차상가2층204-1호,205호 ",253.16,커피숍,2022-09-30
휴게음식점,2014-10-02,청자네분식,"서울특별시 양천구 신월로 99, 상가동 1층 108호 (신월동, 신월시영아파트)",서울특별시 양천구 신월동 987-1 신월시영아파트 상가동 1층 108호 ,8,일반조리판매,2022-09-30
휴게음식점,2014-10-23,명품만두,"서울특별시 양천구 중앙로32길 61, 1층 113호 (신정동)",서울특별시 양천구 신정동 1021-9 1층 113호,33.06,일반조리판매,2022-09-30
휴게음식점,2014-11-03,다이아그램,"서울특별시 양천구 목동중앙로 11, 1층 103호 (목동, 대원칸타빌아파트상가)",서울특별시 양천구 목동 941 대원칸타빌아파트상가1층 103호,27.94,커피숍,2022-09-30
휴게음식점,2014-11-03,요거프레소은행정로점,"서울특별시 양천구 은행정로 16, 1층 (신정동)",서울특별시 양천구 신정동 1019-2 1층 ,26,커피숍,2022-09-30
휴게음식점,2014-11-25,스타벅스커피 목동7단지점,"서울특별시 양천구 목동서로 213, 1층 107호 (목동, 세신비젼프라자)",서울특별시 양천구 목동 923 세신비젼프라자 107호,207.13,커피숍,2022-09-30
휴게음식점,2014-11-26,씨유신월미래점,"서울특별시 양천구 가로공원로60길 8, 1층 (신월동)",서울특별시 양천구 신월동 153-4 1층 ,6.6,편의점,2022-09-30
휴게음식점,2014-02-04,카페글렌,"서울특별시 양천구 목동중앙남로 82-4, 어반스테이 2층 (목동)",서울특별시 양천구 목동 715-2 어반스테이 ,42.48,커피숍,2022-09-30
휴게음식점,2015-01-16,이디야,"서울특별시 양천구 오목로 48, 지상1층 (신월동)",서울특별시 양천구 신월동 514-2 지상1층 ,66,커피숍,2022-09-30
휴게음식점,2015-02-05,가루김밥,"서울특별시 양천구 곰달래로 47, 지상1층 (신월동)",서울특별시 양천구 신월동 116-31 지상1층 ,75.44,기타 휴게음식점,2022-09-30
휴게음식점,2015-02-24,올리브카페,"서울특별시 양천구 오목로 70, 지상2층 (신월동)",서울특별시 양천구 신월동 509-4 지상2층 ,95,커피숍,2022-09-30
휴게음식점,2015-03-18,요거프레소목동14단지점,"서울특별시 양천구 목동동로8길 23, 지상1층 101호 (신정동, 메트리원)",서울특별시 양천구 신정동 282-2 메트리원 지상1층 101호,43.32,커피숍,2022-09-30
휴게음식점,2015-04-03,명성왕족발,"서울특별시 양천구 목동중앙북로 4, 지상1층 (목동)",서울특별시 양천구 목동 614-1 지상1층 ,33,일반조리판매,2022-09-30
휴게음식점,2015-04-17,커피베이강서초교점,"서울특별시 양천구 월정로 29, 지상1층 (신월동)",서울특별시 양천구 신월동 444-13 지상1층 ,41.25,커피숍,2022-09-30
휴게음식점,2015-04-22,반트와플목동점,"서울특별시 양천구 목동서로 133-4, 105호 (목동, 스카이포레)",서울특별시 양천구 목동 905-33 스카이포레 105호,27.36,기타 휴게음식점,2022-09-30
휴게음식점,2015-04-24,XOXO핫도그X3POP,"서울특별시 양천구 목동동로12길 45, 지하1층 37~39,46~49,62~65호 (목동, 목동삼익아파트)","서울특별시 양천구 목동 933 목동삼익아파트 지하1층 46~49,62~65호 37~39호",6.6,기타 휴게음식점,2022-09-30
휴게음식점,2015-05-14,퍼블릭맨션,"서울특별시 양천구 등촌로 154, 지상1층 (목동)",서울특별시 양천구 목동 324-55 지상1층 ,49.5,커피숍,2022-09-30
휴게음식점,2015-05-21,오설록,"서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대백화점목동점)",서울특별시 양천구 목동 916 현대백화점목동점 지하2층 ,23.14,커피숍,2022-09-30
휴게음식점,2015-05-27,커피에반젤린,"서울특별시 양천구 화곡로4길 14, 지상1층 (신월동)",서울특별시 양천구 신월동 52-4 지상1층 ,39.6,커피숍,2022-09-30
휴게음식점,2015-05-29,이디야신월7동점,"서울특별시 양천구 지양로 79, 지상1층 (신월동)",서울특별시 양천구 신월동 932-1 지상1층 ,66,커피숍,2022-09-30
휴게음식점,2015-06-04,도담카페,"서울특별시 양천구 목동동로 105, 지하1층 (신정동, 양천구청 내)",서울특별시 양천구 신정동 321-4 양천구청 내 지하1층 ,14.5,커피숍,2022-09-30
휴게음식점,2015-06-24,씨유목동파리공원점,"서울특별시 양천구 목동동로 339, 지상1층 122-3호 (목동, 목동트윈빌 상가)",서울특별시 양천구 목동 905-22 목동트윈빌 상가 지상1층 122-3호,6.6,커피숍,2022-09-30
휴게음식점,2015-07-06,사조씨푸드(주),"서울특별시 양천구 오목로 354, 105동 지하1층 (목동, 목동센트럴푸르지오)",서울특별시 양천구 목동 404-13 목동센트럴푸르지오 지하1층 105동 ,10,일반조리판매,2022-09-30
휴게음식점,2015-07-17,스타벅스신월IC DT점,"서울특별시 양천구 남부순환로 430, 1~2층 (신월동)",서울특별시 양천구 신월동 205-48 ,372.38,커피숍,2022-09-30
휴게음식점,2015-07-23,스타벅스 오목교역점,"서울특별시 양천구 오목로 354, 101동 상가201호 (목동, 목동센트럴푸르지오)",서울특별시 양천구 목동 404-13 목동센트럴푸르지오 101동 상가201호,233.52,커피숍,2022-09-30
휴게음식점,2015-07-30,(주)커피빈코리아 오목교역사거리점,"서울특별시 양천구 오목로 350, 썬택씨티빌딩 1~2층 (목동)",서울특별시 양천구 목동 404-177 썬택씨티빌딩 ,264,커피숍,2022-09-30
휴게음식점,2015-08-10,빽다방 목동파리공원점,"서울특별시 양천구 목동서로 65, 1층 102호 (목동, 목동가든스위트)",서울특별시 양천구 목동 907-5 목동가든스위트 지상1층 102호,43.47,커피숍,2022-09-30
휴게음식점,2015-08-12,파리피크닉,"서울특별시 양천구 목동서로 77, 현대월드타워 139호 (목동)",서울특별시 양천구 목동 907 현대월드타워 ,32.76,커피숍,2022-09-30
휴게음식점,2015-08-24,미니스톱 목동13단지점,"서울특별시 양천구 목동동로 100, 113,114호 (신정동, A동상가 지상1층)","서울특별시 양천구 신정동 327 A동상가 지상1층113,114호 ",3.3,편의점,2022-09-30
휴게음식점,2015-09-14,매콤한 강.떡.순,"서울특별시 양천구 목동중앙북로 14, 지상1층 (목동)",서울특별시 양천구 목동 616-3 지상1층 ,19.8,일반조리판매,2022-09-30
휴게음식점,2015-09-15,노유민코페,"서울특별시 양천구 지양로 2, 1층 102,103호 (신월동)","서울특별시 양천구 신월동 994-3 1층 102,103호 ",110.67,커피숍,2022-09-30
휴게음식점,2015-10-13,즐겨찾기,"서울특별시 양천구 목동동로 430, 관리동 1층 104일부호 (목동, 목동신시가지아파트6단지)",서울특별시 양천구 목동 911 목동신시가지아파트6단지 ,14.41,일반조리판매,2022-09-30
휴게음식점,2015-10-13,스틱하우스(ssg목동점),"서울특별시 양천구 오목로 354, 지하1층 (목동, 목동센트럴푸르지오)",서울특별시 양천구 목동 404-13 목동센트럴푸르지오 지하1층 ,5,아이스크림,2022-09-30
휴게음식점,2015-10-19,자연드림 신서점,"서울특별시 양천구 신월로38길 14, 2층 (신정동)",서울특별시 양천구 신정동 1020-27 2층 ,95.67,커피숍,2022-09-30
휴게음식점,2015-10-20,시즌아이PC방,"서울특별시 양천구 신월로 324, 지하1층 (신정동)",서울특별시 양천구 신정동 1027-1 지하1층 ,6.6,기타 휴게음식점,2022-09-30
